Unnamed: 0,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,Agency,"MSM, Male",Transgender,Sex Workers,PWID,People in prisons and other enclosed settings (Incarcerated Population),Pregnant,Breast feeding,Health Facility,Community,Adolescents and young women (10-24) years,Clients of sex workers,"Displaced persons (e.g., refugees)",Fishing communities,"Military and other uniformed services (including police, border guards, and security workers),Female","Mobile Populations (e.g., migrant workers, truck drivers)",Non-injecting drug users,Discordant Couples,usaid,cdc,dod,total_facility,total_subcounty,pct_of_subcounty_reached,pct_usaid_subcounty,District,Subcounty,subcounty_pop_adjusted,total,pct_pop_prep
505,Mpigi District,Kammengo Subcounty,Butoolo HC III,CDC,0.0,0.0,155.0,0.0,0.0,0.0,0.0,2.0,323.0,0.0,107.0,0.0,44.0,0.0,0.0,7.0,8.0,0,1,0,325.0,325.0,1.0,0.0,Mpigi District,Kammengo Subcounty,80181.38,646.0,0.008056733371264
506,Mpigi District,Kayabwe Town Council,Nkozi Hospital,CDC,14.0,1.0,37.0,16.0,0.0,0.0,0.0,5.0,126.0,0.0,6.0,0.0,9.0,0.0,0.0,20.0,4.0,0,1,0,131.0,131.0,1.0,0.0,Mpigi District,Kayabwe Town Council,,238.0,
507,Mpigi District,Kiringente Subcounty,Sekiwunga HC III,CDC,6.0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,214.0,24.0,31.0,0.0,0.0,4.0,38.0,2.0,8.0,0,1,0,220.0,220.0,1.0,0.0,Mpigi District,Kiringente Subcounty,46813.5,408.0,0.008715434650261143
508,Mpigi District,Mpigi Town Council,Mpigi HC IV,CDC,0.0,0.0,91.0,0.0,0.0,0.0,0.0,2.0,310.0,12.0,98.0,0.0,0.0,2.0,36.0,0.0,45.0,0,1,0,312.0,312.0,1.0,0.0,Mpigi District,Mpigi Town Council,89321.6,596.0,0.006672518181492494
509,Mpigi District,Muduuma Subcounty,Muduuma HC III,CDC,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,201.0,26.0,29.0,0.0,0.0,0.0,17.0,0.0,39.0,0,1,0,201.0,201.0,1.0,0.0,Mpigi District,Muduuma Subcounty,63110.16,364.0,0.005767692555366679
510,Mpigi District,Nkozi Subcounty,Ggolo HC III,CDC,0.0,0.0,18.0,0.0,0.0,0.0,2.0,5.0,109.0,0.0,18.0,0.0,70.0,0.0,1.0,0.0,1.0,0,1,0,114.0,114.0,1.0,0.0,Mpigi District,Nkozi Subcounty,86771.32,224.0,0.00258149812633944
511,Mubende District,Eastern Division,Kaweeri Prisons Health Centre II,,0.0,0.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,223.0,236.0,0.9449152542372882,0.0,Mubende District,Eastern Division,57070.24,446.0,0.007814931214587498
512,Mubende District,Eastern Division,Mubende Regional Referral Hospital,CDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,1,0,13.0,236.0,0.0550847457627118,0.0,Mubende District,Eastern Division,57070.24,26.0,0.000455578949729316
513,Mubende District,Kalonga Subcounty,Kalonga HC III,CDC,0.0,0.0,188.0,0.0,0.0,0.0,0.0,62.0,268.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,330.0,330.0,1.0,0.0,Mubende District,Kalonga Subcounty,17411.12,661.0,0.03796424354090949
514,Mubende District,Kasambya Town Council,Mubende Kasambya HC III Govt,CDC,0.0,0.0,231.0,0.0,0.0,0.0,0.0,119.0,434.0,34.0,194.0,0.0,0.0,42.0,4.0,1.0,22.0,0,1,0,553.0,553.0,1.0,0.0,Mubende District,Kasambya Town Council,32374.96,1081.0,0.03339000264401871
515,Mubende District,Kibalinga Subcounty,Kibalinga HC III,CDC,0.0,0.0,43.0,0.0,0.0,0.0,0.0,12.0,198.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0,1,0,210.0,210.0,1.0,0.0,Mubende District,Kibalinga Subcounty,74522.56,353.0,0.004736820635254613
516,Mubende District,Kiyuni Subcounty,Kiyuni (Mubende) HC III,CDC,0.0,0.0,196.0,0.0,0.0,0.0,0.0,20.0,257.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,277.0,277.0,1.0,0.0,Mubende District,Kiyuni Subcounty,34774.86,537.0,0.015442190133907081
517,Mubende District,Kyenda Town Council,Kitenga HC III,CDC,4.0,0.0,260.0,1.0,0.0,0.0,0.0,257.0,259.0,22.0,148.0,0.0,0.0,0.0,8.0,9.0,8.0,0,1,0,516.0,516.0,1.0,0.0,Mubende District,Kyenda Town Council,,976.0,
518,Mubende District,Madudu Subcounty,Madudu HC III,CDC,0.0,0.0,112.0,0.0,0.0,0.0,0.0,12.0,192.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0,204.0,456.0,0.4473684210526316,0.0,Mubende District,Madudu Subcounty,76007.82,405.0,0.005328399104197436
519,Mubende District,Madudu Subcounty,St. Joseph Madudu HC III,CDC,0.0,0.0,106.0,0.0,0.0,5.0,6.0,63.0,189.0,51.0,44.0,0.0,0.0,1.0,2.0,1.0,11.0,0,1,0,252.0,456.0,0.5526315789473685,0.0,Mubende District,Madudu Subcounty,76007.82,479.0,0.0063019831380507945
520,Mubende District,Nabingoola Town Council,Nabingoola HC III,CDC,0.0,0.0,65.0,0.0,0.0,0.0,0.0,42.0,128.0,42.0,34.0,0.0,0.0,0.0,8.0,0.0,16.0,0,1,0,170.0,170.0,1.0,0.0,Mubende District,Nabingoola Town Council,37236.56,335.0,0.008996534588587131
521,Mukono District,Central Division,Mukono COU Hospital,DOD,0.0,0.0,7.0,0.0,0.0,16.0,23.0,62.0,345.0,171.0,1.0,0.0,0.0,161.0,10.0,0.0,28.0,0,0,1,407.0,2069.0,0.1967133881101981,0.0,Mukono District,Central Division,143522.26,824.0,0.005741269681790127
522,Mukono District,Central Division,Mukono General Hospital,DOD,136.0,9.0,542.0,0.0,0.0,4.0,2.0,155.0,1507.0,175.0,412.0,0.0,2.0,22.0,9.0,11.0,135.0,0,0,1,1662.0,2069.0,0.8032866118898019,0.0,Mukono District,Central Division,143522.26,3121.0,0.021745755675809452
523,Mukono District,Goma Division,Goma HC III,DOD,2.0,0.0,116.0,0.0,0.0,0.0,0.0,309.0,291.0,212.0,81.0,0.0,0.0,3.0,121.0,0.0,11.0,0,0,1,600.0,600.0,1.0,0.0,Mukono District,Goma Division,191660.34,1146.0,0.005979327804594315
524,Mukono District,Kasawo Subcounty,Kasawo HC III,DOD,0.0,0.0,73.0,0.0,0.0,0.0,0.0,42.0,150.0,31.0,57.0,0.0,0.0,0.0,16.0,0.0,8.0,0,0,1,192.0,192.0,1.0,0.0,Mukono District,Kasawo Subcounty,74009.62,377.0,0.005093932383384755
525,Mukono District,Kisoga Town Council,Kojja HC IV,DOD,0.0,0.0,73.0,0.0,0.0,2.0,3.0,74.0,116.0,11.0,5.0,0.0,62.0,0.0,0.0,0.0,30.0,0,0,1,190.0,190.0,1.0,0.0,Mukono District,Kisoga Town Council,,376.0,
526,Mukono District,Koome island Subcounty,Damba HC II,DOD,0.0,0.0,95.0,0.0,0.0,0.0,0.0,49.0,104.0,5.0,11.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,1,153.0,592.0,0.2584459459459459,0.0,Mukono District,Koome island Subcounty,19341.34,305.0,0.01576933139068958
527,Mukono District,Koome island Subcounty,Kansambwe HC II,DOD,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,61.0,11.0,5.0,0.0,46.0,0.0,0.0,0.0,1.0,0,0,1,95.0,592.0,0.1604729729729729,0.0,Mukono District,Koome island Subcounty,19341.34,189.0,0.009771815189640428
528,Mukono District,Koome island Subcounty,Koome HC III,DOD,0.0,0.0,146.0,0.0,0.0,0.0,0.0,38.0,306.0,28.0,49.0,0.0,120.0,0.0,0.0,0.0,1.0,0,0,1,344.0,592.0,0.581081081081081,0.0,Mukono District,Koome island Subcounty,19341.34,688.0,0.035571475399326
529,Mukono District,Kyampisi Subcounty,Kyampisi HC III,DOD,0.0,0.0,74.0,0.0,1.0,2.0,12.0,147.0,166.0,100.0,60.0,0.0,0.0,2.0,47.0,0.0,10.0,0,0,1,313.0,313.0,1.0,0.0,Mukono District,Kyampisi Subcounty,92852.44,621.0,0.006688031030740818
530,Mukono District,Mpatta Subcounty,Kabanga HC III,DOD,0.0,0.0,59.0,0.0,0.0,0.0,0.0,76.0,47.0,32.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0,0,1,123.0,123.0,1.0,0.0,Mukono District,Mpatta Subcounty,35318.700000000004,245.0,0.006936835160977046
531,Mukono District,Mpunge Subcounty,Mpunge HC III,DOD,0.0,0.0,45.0,0.0,0.0,0.0,0.0,78.0,37.0,10.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0,0,1,115.0,115.0,1.0,0.0,Mukono District,Mpunge Subcounty,28673.14,229.0,0.007986568614389634
532,Mukono District,Nagojje Subcounty,Naggojje HC III,DOD,0.0,0.0,56.0,0.0,0.0,0.0,0.0,27.0,73.0,20.0,6.0,0.0,0.0,0.0,9.0,0.0,9.0,0,0,1,100.0,100.0,1.0,0.0,Mukono District,Nagojje Subcounty,71076.18000000001,200.0,0.0028138822317125087
533,Mukono District,Nakifuma-Naggalama Town Council,Nabalanga HC III,DOD,1.0,1.0,78.0,0.0,0.0,0.0,1.0,40.0,220.0,60.0,53.0,0.0,0.0,0.0,39.0,0.0,0.0,0,0,1,260.0,456.0,0.5701754385964912,0.0,Mukono District,Nakifuma-Naggalama Town Council,,493.0,
534,Mukono District,Nakifuma-Naggalama Town Council,Nakifuma HC III,DOD,0.0,0.0,75.0,0.0,0.0,0.0,0.0,122.0,74.0,15.0,66.0,0.0,1.0,14.0,20.0,0.0,5.0,0,0,1,196.0,456.0,0.4298245614035088,0.0,Mukono District,Nakifuma-Naggalama Town Council,,392.0,
535,Mukono District,Nakisunga Subcounty,Seeta Nazigo HC III,DOD,0.0,0.0,84.0,0.0,0.0,0.0,0.0,18.0,226.0,22.0,29.0,0.0,8.0,0.0,86.0,0.0,2.0,0,0,1,244.0,244.0,1.0,0.0,Mukono District,Nakisunga Subcounty,99559.8,475.0,0.0047710019505864815
536,Mukono District,Nama Subcounty,Katoogo HC III,DOD,0.0,0.0,112.0,0.0,0.0,0.0,0.0,67.0,321.0,161.0,19.0,0.0,0.0,0.0,75.0,0.0,3.0,0,0,1,388.0,388.0,1.0,0.0,Mukono District,Nama Subcounty,111792.08,758.0,0.006780444553853905
537,Mukono District,Ntunda Subcounty,Kyabazaala HC III,DOD,0.0,0.0,38.0,0.0,0.0,0.0,0.0,22.0,71.0,32.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0,1,93.0,93.0,1.0,0.0,Mukono District,Ntunda Subcounty,31035.96,185.0,0.005960827375728027
538,Mukono District,Seetanamuganga Subcounty,Namuganga HC III,DOD,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,66.0,0.0,47.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,70.0,70.0,1.0,0.0,Mukono District,Seetanamuganga Subcounty,,140.0,
539,Nakaseke District,Kapeeka Subcounty,Kapeeka HC III,CDC,0.0,0.0,89.0,0.0,0.0,0.0,0.0,176.0,140.0,60.0,84.0,0.0,0.0,18.0,10.0,0.0,2.0,0,1,0,316.0,330.0,0.9575757575757576,0.0,Nakaseke District,Kapeeka Subcounty,57335.98,579.0,0.010098371040313603
540,Nakaseke District,Kapeeka Subcounty,Singo Health Centre III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,0,14.0,330.0,0.0424242424242424,0.0,Nakaseke District,Kapeeka Subcounty,57335.98,28.0,0.0004883495494452174
541,Nakaseke District,Kasangombe Subcounty,Bidabuja HC III,CDC,0.0,0.0,7.0,1.0,0.0,0.0,0.0,42.0,56.0,16.0,18.0,0.0,0.0,1.0,18.0,4.0,20.0,0,1,0,98.0,98.0,1.0,0.0,Nakaseke District,Kasangombe Subcounty,44819.42,183.0,0.004083051498658394
542,Nakaseke District,Kinyogoga Subcounty,Kinyogoga HC III,CDC,0.0,0.0,26.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0,14.0,0.0,0.0,0.0,21.0,0.0,1.0,0,1,0,64.0,64.0,1.0,0.0,Nakaseke District,Kinyogoga Subcounty,23976.34,128.0,0.005338596299518609
543,Nakaseke District,Kiwoko Town Council,Kiwoko Hospital,CDC,0.0,0.0,22.0,0.0,0.0,0.0,0.0,90.0,9.0,1.0,33.0,0.0,0.0,0.0,15.0,0.0,23.0,0,1,0,99.0,99.0,1.0,0.0,Nakaseke District,Kiwoko Town Council,22859.82,193.0,0.00844276114160129
544,Nakaseke District,Nakaseke Town Council,Nakaseke Hospital,CDC,0.0,0.0,92.0,0.0,0.0,0.0,0.0,21.0,261.0,104.0,44.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,282.0,282.0,1.0,0.0,Nakaseke District,Nakaseke Town Council,14930.88,543.0,0.036367581817012794
545,Nakaseke District,Ngoma Town Council,Ngoma HC IV,CDC,0.0,0.0,101.0,0.0,0.0,0.0,1.0,25.0,194.0,3.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,219.0,219.0,1.0,0.0,Nakaseke District,Ngoma Town Council,12947.1,434.0,0.033521020151230776
546,Nakaseke District,Semuto Town Council,Semuto HC IV,CDC,0.0,0.0,174.0,0.0,0.0,0.0,0.0,142.0,94.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,19.0,0,1,0,236.0,236.0,1.0,0.0,Nakaseke District,Semuto Town Council,21982.26,450.0,0.02047105256693352
547,Nakaseke District,Wakyato Subcounty,Wakyato HC III,CDC,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,6.0,0,1,0,46.0,46.0,1.0,0.0,Nakaseke District,Wakyato Subcounty,26747.04,91.0,0.003402245631666158
548,Nakasongola District,Kakooge Town Council,Kakooge HC III,DOD,0.0,0.0,34.0,0.0,0.0,1.0,5.0,63.0,58.0,21.0,31.0,0.0,1.0,0.0,5.0,0.0,22.0,0,0,1,121.0,121.0,1.0,0.0,Nakasongola District,Kakooge Town Council,18490.56,241.0,0.013033677725282522
549,Nakasongola District,Kalongo Subcounty,Bamugolodde HC III,DOD,0.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0,0,1,19.0,19.0,1.0,0.0,Nakasongola District,Kalongo Subcounty,40112.32,35.0,0.0008725498799371365
550,Nakasongola District,Kalungi Subcounty,Kalungi (Kalungi) HC III,DOD,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,74.0,1.0,28.0,0.0,32.0,0.0,0.0,0.0,6.0,0,0,1,80.0,80.0,1.0,0.0,Nakasongola District,Kalungi Subcounty,48978.56,158.0,0.0032259012923205586
551,Nakasongola District,Katuugo Town Council,Kiralamba HC III,DOD,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,34.0,34.0,1.0,0.0,Nakasongola District,Katuugo Town Council,,68.0,
552,Nakasongola District,Kazwama Town Council,Kazwama HC II,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,1.0,0.0,Nakasongola District,Kazwama Town Council,,4.0,
553,Nakasongola District,Lwabiyata Subcounty,Nakayonza HC III,DOD,0.0,0.0,14.0,0.0,0.0,0.0,0.0,25.0,20.0,1.0,20.0,0.0,6.0,0.0,2.0,0.0,2.0,0,0,1,45.0,45.0,1.0,0.0,Nakasongola District,Lwabiyata Subcounty,32156.6,90.0,0.0027988033560762023
554,Nakasongola District,Lwampanga Town Council,Lwampanga HC III,DOD,0.0,0.0,29.0,0.0,0.0,0.0,0.0,24.0,64.0,5.0,3.0,0.0,48.0,0.0,1.0,0.0,1.0,0,0,1,88.0,88.0,1.0,0.0,Nakasongola District,Lwampanga Town Council,,175.0,
555,Nakasongola District,Migeera Town Council,St. Francis HC III,DOD,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0,1,24.0,24.0,1.0,0.0,Nakasongola District,Migeera Town Council,12069.54,48.0,0.003976953554153679
556,Nakasongola District,Nabisweera Subcounty,Nabiswera HC IV,DOD,1.0,0.0,164.0,0.0,0.0,0.0,0.0,29.0,248.0,24.0,44.0,0.0,21.0,6.0,2.0,0.0,11.0,0,0,1,277.0,277.0,1.0,0.0,Nakasongola District,Nabisweera Subcounty,34035.32,550.0,0.01615968352875777
557,Nakasongola District,Nakasongola Town Council,Nakasongola HC IV,DOD,0.0,0.0,595.0,0.0,0.0,0.0,0.0,62.0,579.0,14.0,7.0,1.0,4.0,0.0,0.0,0.0,12.0,0,0,1,641.0,641.0,1.0,0.0,Nakasongola District,Nakasongola Town Council,20253.92,1274.0,0.0629014037776391
558,Nakasongola District,Nakitoma Subcounty,Nakitoma HC III,DOD,0.0,0.0,43.0,0.0,0.0,0.0,0.0,67.0,7.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,13.0,0,0,1,74.0,74.0,1.0,0.0,Nakasongola District,Nakitoma Subcounty,27435.08,148.0,0.005394553250801528
559,Namayingo District,Banda Town Council,Banda HC III,USAID,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,34.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1,0,0,39.0,39.0,1.0,1.0,Namayingo District,Banda Town Council,,77.0,
560,Namayingo District,Lolwe Subcounty,Lolwe HC III,USAID,0.0,0.0,29.0,0.0,0.0,0.0,0.0,17.0,55.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1,0,0,72.0,93.0,0.7741935483870968,1.0,Namayingo District,Lolwe Subcounty,12555.7,134.0,0.010672443591356913
561,Namayingo District,Lolwe Subcounty,Singila HC II,USAID,0.0,0.0,14.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,0,21.0,93.0,0.2258064516129032,1.0,Namayingo District,Lolwe Subcounty,12555.7,40.0,0.0031858040571214664
562,Namayingo District,Mutumba Town Council,Mutumba Health Centre III,USAID,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,1,0,0,35.0,35.0,1.0,1.0,Namayingo District,Mutumba Town Council,,66.0,
563,Namayingo District,Namayingo Town Council,Buyinja HC IV,USAID,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,63.0,1.0,25.0,0.0,11.0,0.0,0.0,0.0,4.0,1,0,0,66.0,66.0,1.0,1.0,Namayingo District,Namayingo Town Council,16212.2,132.0,0.008142016506088007
564,Namayingo District,Sigulu Island Subcounty,Sigulu HC III,USAID,0.0,0.0,70.0,0.0,0.0,0.0,0.0,54.0,205.0,2.0,11.0,0.0,153.0,1.0,5.0,0.0,0.0,1,0,0,259.0,259.0,1.0,1.0,Namayingo District,Sigulu Island Subcounty,16984.7,501.0,0.029497135657385765
565,Nebbi District,Central Division (Nebbi MC),Nebbi Hospital,CDC,0.0,0.0,537.0,13.0,0.0,0.0,0.0,346.0,868.0,22.0,29.0,0.0,1.0,13.0,367.0,17.0,53.0,0,1,0,1214.0,1214.0,1.0,0.0,Nebbi District,Central Division (Nebbi MC),5775.21,2266.0,0.39236668450151596
566,Nebbi District,Jupangira Subcounty,Goli HC IV,CDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,Nebbi District,Jupangira Subcounty,,0.0,
567,Nebbi District,Nyaravur Town Council,Angal Hospital,CDC,0.0,2.0,8.0,0.0,0.0,0.0,0.0,15.0,125.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,0,1,0,140.0,240.0,0.5833333333333334,0.0,Nebbi District,Nyaravur Town Council,21179.89,185.0,0.008734700699578704
568,Nebbi District,Nyaravur Town Council,Nyaravur HC III,CDC,0.0,0.0,19.0,0.0,0.0,16.0,6.0,100.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0,1,0,100.0,240.0,0.4166666666666667,0.0,Nebbi District,Nyaravur Town Council,21179.89,174.0,0.008215340117441593
569,Nebbi District,Parombo Town Council,Parombo HC III,CDC,106.0,0.0,3.0,0.0,0.0,9.0,0.0,523.0,2.0,185.0,0.0,0.0,125.0,3.0,16.0,0.0,5.0,0,1,0,525.0,525.0,1.0,0.0,Nebbi District,Parombo Town Council,,977.0,
570,Ngora District,Ngora Town Council,Ngora HC IV,CDC,0.0,0.0,66.0,0.0,0.0,0.0,0.0,11.0,110.0,9.0,8.0,3.0,5.0,0.0,2.0,0.0,1.0,0,1,0,121.0,121.0,1.0,0.0,Ngora District,Ngora Town Council,15602.44,215.0,0.013779895964990092
571,Ntoroko District,Kanara Town Council,Ntoroko HC III,CDC,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,540.0,0.0,1.0,0.0,534.0,0.0,2.0,0.0,0.0,0,1,0,543.0,543.0,1.0,0.0,Ntoroko District,Kanara Town Council,8227.64,1083.0,0.13162948305954078
572,Ntoroko District,Karugutu Town Council,Karugutu HC IV,CDC,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,58.0,58.0,1.0,0.0,Ntoroko District,Karugutu Town Council,10797.49,76.0,0.007038672876751912
573,Ntungamo District,Central Division,Ntungamo HC IV,USAID,0.0,0.0,276.0,0.0,1.0,5.0,10.0,10.0,397.0,17.0,65.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0,407.0,407.0,1.0,1.0,Ntungamo District,Central Division,7970.14,785.0,0.09849262371802753
574,Ntungamo District,Kayonza Subcounty,Mother Francisca Lechner HC IV,USAID,0.0,0.0,242.0,0.0,0.0,0.0,0.0,2.0,294.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,1,0,0,296.0,296.0,1.0,1.0,Ntungamo District,Kayonza Subcounty,28444.48,584.0,0.02053122433596958
575,Ntungamo District,Kitwe Town Council,Kitwe HC IV,USAID,0.0,0.0,225.0,0.0,0.0,0.0,0.0,1.0,255.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,0,256.0,256.0,1.0,1.0,Ntungamo District,Kitwe Town Council,18580.17,512.0,0.027556260249502564
576,Ntungamo District,Rubaare Town Council,Rubare HC IV,USAID,4.0,0.0,354.0,0.0,0.0,0.0,0.0,52.0,485.0,0.0,108.0,0.0,0.0,3.0,13.0,0.0,35.0,1,0,0,537.0,537.0,1.0,1.0,Ntungamo District,Rubaare Town Council,13731.96,1054.0,0.07675524834036802
577,Ntungamo District,Ruhaama Subcounty,Ruhama HC III,USAID,0.0,0.0,89.0,0.0,0.0,0.0,1.0,36.0,111.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,147.0,147.0,1.0,1.0,Ntungamo District,Ruhaama Subcounty,44171.55,287.0,0.00649739481634672
578,Ntungamo District,Rwashamaire Town Council,Rwashamaire HC IV,USAID,0.0,0.0,296.0,0.0,0.0,0.0,0.0,105.0,319.0,17.0,22.0,0.0,1.0,0.0,0.0,0.0,94.0,1,0,0,424.0,424.0,1.0,1.0,Ntungamo District,Rwashamaire Town Council,7939.24,854.0,0.10756697114585276
579,Nwoya District,Purongo Town Council,Purongo Health Centre III,USAID,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6.0,6.0,1.0,1.0,Nwoya District,Purongo Town Council,,12.0,
580,Obongi District,Obongi Town Council,Obongi HC IV,CDC,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,364.0,10.0,6.0,93.0,153.0,0.0,19.0,0.0,0.0,0,1,0,365.0,365.0,1.0,0.0,Obongi District,Obongi Town Council,,694.0,
581,Omoro District,Bobi Subcounty,Bobi HC III,USAID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,2.0,2.0,1.0,1.0,Omoro District,Bobi Subcounty,29779.36,4.0,0.00013432122114108563
582,Otuke District,Barjobi Town Council,Barjobi HC III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.0,7.0,1.0,0.0,Otuke District,Barjobi Town Council,2704.78,7.0,0.002588010854856957
583,Otuke District,Okwang Town Council,Okwang HC III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.0,18.0,1.0,0.0,Otuke District,Okwang Town Council,,18.0,
584,Otuke District,Olilim Town Council,Olilim HC III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,17.0,1.0,0.0,Otuke District,Olilim Town Council,14013.15,21.0,0.0014985923935731795
585,Otuke District,Otuke Town Council,Orum HC IV,USAID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11.0,11.0,1.0,1.0,Otuke District,Otuke Town Council,6399.39,11.0,0.0017189138339748005
586,Oyam District,Aber Subcounty,Atura HC III,USAID,0.0,0.0,180.0,0.0,0.0,7.0,1.0,136.0,113.0,2.0,21.0,0.0,4.0,0.0,18.0,1.0,0.0,1,0,0,249.0,249.0,1.0,1.0,Oyam District,Aber Subcounty,34366.98,483.0,0.014054188060749009
587,Oyam District,Acaba Subcounty,Atipe HC III,USAID,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,Oyam District,Acaba Subcounty,28934.76,2.0,6.912101569185299e-05
588,Oyam District,Iceme Subcounty,Iceme HC III (Iceme Subcounty),USAID,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,6.0,6.0,1.0,1.0,Oyam District,Iceme Subcounty,48157.65,12.0,0.0002491815942015443
589,Oyam District,Kamdini Subcounty,St. John XXIII Hospital Aber,USAID,0.0,0.0,11.0,0.0,0.0,1.0,0.0,13.0,43.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0,56.0,56.0,1.0,1.0,Oyam District,Kamdini Subcounty,42019.880000000005,110.0,0.0026178085230133923
590,Oyam District,Kamdini Town Council,Kamdini HC II,USAID,0.0,0.0,142.0,0.0,0.0,0.0,0.0,177.0,53.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,230.0,230.0,1.0,1.0,Oyam District,Kamdini Town Council,,423.0,
