KP Tracker ID,Region,Tracker District,KP Tracker Subcounty,KP Tracker Service outlet,KP Tracker Mechanism name,DATIM,DHIS2 ID,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,COP  Mechanism name (DAPTS List),COP  Mechanism ID,Agency,Period,Comment,IP Response to column P,PREP _NEW Overall Total,PREP_NEW  Total Female,PREP_NEW  Total Male,"(15 - 19) Years, Female","(15 - 19) Years, Male","20-24 Years, Female","20-24 Years, Male","Female, 25 - 29 years","Male, 25 - 29 years","Female, 30-34 years","Male, 30-34 years","Female, 35-39 years","Male, 35-39 years","Female, 40 - 44 years","Male, 40 - 44 years","Female, 45 - 49 years","Male, 45 - 49 years","50+ Years, Female","50+ Years, Male",Total KP received PReP_NEW,"MSM, Male",Transgender,Sex Workers,PWID,People in prisons and other enclosed settings (Incarcerated Population),Pregnant,Breast feeding,Health Facility,Community,Oral,Injectable,Other including Ring,Ring,Event driven prep,Adolescents and young women (10-24) years,Clients of sex workers,"Displaced persons (e.g., refugees) ",Fishing communities ,"Military and other uniformed services (including police, border guards, and security workers),Female ","Mobile Populations (e.g., migrant workers, truck drivers) ",Non-injecting drug users,Discordant Couples,Others
Ankole,Rubirizi District,Rubirizi Town Council,VvGZi1LcYyP,Rugazi HC IV,CoP23 - TASO_Ankole Acholi Region,pjDq93HeAy4,VvGZi1LcYyP,Rubirizi District,Rubirizi Town Council,Rugazi HC IV,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,38,19,19,2,1,7,9,1,3,5,2,2,2,1,0,1,0,0,2,5,0,0,5,0,0,0,0,18,20,38,0,0,0,0,2,11,0,0,0,1,0,11,8
Ankole,Ntungamo District,Ruhaama Subcounty,Uo8eU7Qrx0v,Ruhama HC III,CoP23 - TASO_Ankole Acholi Region,w4QXj723PyO,Uo8eU7Qrx0v,Ntungamo District,Ruhaama Subcounty,Ruhama HC III,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,30,18,12,4,2,4,4,9,2,1,1,0,1,0,2,0,0,0,0,16,0,0,16,0,0,0,0,4,26,30,0,0,0,0,0,10,0,0,0,0,0,4,0
Ankole,Ibanda District,Kagongo Division,QLP6OdRGJsz,Ruhoko HC IV,CoP23 - TASO_Ankole Acholi Region,Plt3hlTkL6L,QLP6OdRGJsz,Ibanda District,Kagango Division,Ruhoko HC IV,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,219,164,55,48,3,74,24,29,12,9,10,4,2,0,3,0,1,0,0,149,0,0,149,0,0,0,0,12,210,220,0,0,0,0,1,52,0,0,0,0,1,6,1
Ankole,Mbarara City,Nyamitanga Division,tlQsh4yJwwb,Ruti HC II,CoP23 - TASO_Ankole Acholi Region,LF8pY0NXqOX,tlQsh4yJwwb,Mbarara City,Mbarara South Division,Ruti HC II,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,216,130,86,31,12,83,20,10,21,2,15,2,10,1,7,0,1,1,0,83,11,0,56,16,0,0,0,8,207,214,0,0,2,0,70,30,0,0,0,0,7,1,0
Ankole,Ntungamo District,Rwashamaire Town Council,CSpqU3MIZuC,Rwashamaire HC IV,CoP23 - TASO_Ankole Acholi Region,Asm9bG03LG3,CSpqU3MIZuC,Ntungamo District,Rwashamaire Town Council,Rwashamaire HC IV,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,96,83,13,20,0,39,4,14,6,6,1,2,1,1,0,0,0,1,1,56,0,0,56,0,0,0,0,33,59,97,0,0,0,0,1,4,0,0,0,0,0,37,0
Ankole,Isingiro District,Isingiro Town Council,XWqf7PB1OaR,Rwekubo HC IV,CoP23 - TASO_Ankole Acholi Region,ZnDk5ugXYRY,XWqf7PB1OaR,Isingiro District,Isingiro Town Council,Rwekubo HC IV,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,176,168,8,39,0,105,0,22,3,2,3,0,0,0,0,0,1,0,1,167,0,0,167,0,0,0,0,13,164,177,0,0,0,0,0,3,0,3,0,1,0,3,0
Ankole,Kiruhura District,Sanga Town Council,t6jiPqaeBe2,Sanga HC III,CoP23 - TASO_Ankole Acholi Region,wIOLlumUtdm,t6jiPqaeBe2,Kiruhura District,Sanga Town Council,Sanga HC III,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,105,74,31,29,1,44,9,1,12,0,7,0,2,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,105,105,0,0,0,0,0,31,0,0,0,0,0,0,0
Ankole,Sheema District,Shuuku Town Council,x5X8VtL2T0e,Shuuku HC IV,CoP23 - TASO_Ankole Acholi Region,MI8rhJzY0ta,x5X8VtL2T0e,Sheema District,Shuuku Town Council,Shuuku HC IV,TASO_Ankole Acholi Region,81998,USAID,Oct-Dec 2024,,,54,33,21,4,1,16,3,10,9,3,5,0,3,0,0,0,0,0,0,32,0,0,32,0,0,0,0,2,53,50,0,0,0,0,0,21,0,0,0,0,0,1,0
West Nile,Adjumani District,Adjumani Town Council,aoqEF4fUP18,Adjumani Mission HC III,CoP23 - UEC,nJ8JzIoR3QG,aoqEF4fUP18,Adjumani District,Adjumani Town Council,Adjumani Mission HC III,UEC,81974,CDC,Oct-Dec 2024,,,16,8,8,0,0,2,1,4,2,2,3,0,2,0,0,0,0,0,0,8,0,0,8,0,0,0,0,1,15,16,0,0,0,0,0,0,0,0,1,2,0,0,0
West Nile,Nebbi District,Nyaravur Subcounty,K7Do3WBvmLa,Angal Hospital,CoP23 - UEC,qDyRBZN7FQT,K7Do3WBvmLa,Nebbi District,Nyaravur Town Council,Angal Hospital,UEC,81974,CDC,Oct-Dec 2024,,,16,6,10,0,1,1,4,1,2,2,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,8,2
Bunyoro,Hoima City,Kihomboza Ward,DyxRfkwicX2,Bujumbura HC III,CoP23 - UEC,ZtzjXVyrRpP,DyxRfkwicX2,Hoima City,Hoima West Division,Bujumbura HC III,UEC,81974,CDC,Oct-Dec 2024,,,53,46,7,6,1,30,0,9,3,1,3,0,0,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,53,53,0,0,0,0,0,2,0,0,0,0,0,0,0
West Nile,Arua District,Pajulu Subcounty,gFKBc8qBhBm,Ediofe HC III,CoP23 - UEC,V70KoHtMkhL,sJUxokN1Svo,Arua City,Ayivu Division,Ediofe HC III,UEC,81974,CDC,Oct-Dec 2024,,,74,33,41,0,0,12,8,11,14,10,18,0,0,0,1,0,0,0,0,32,0,0,32,0,0,0,0,0,74,74,0,0,0,0,0,3,0,0,0,0,0,0,0
Kampala,Kampala District,Rubaga Division,e9F9XvTFIrI,Holy Cross Orthodox Mission Namungoona Hospital,CoP23 - UEC,mfJbDl0az3K,e9F9XvTFIrI,Kampala District,Lubaga Division,Holy Cross Orthodox Mission Namungoona Hospital,UEC,81974,CDC,Oct-Dec 2024,,,18,11,7,0,0,4,1,2,2,3,0,1,3,0,0,1,1,0,0,11,0,0,11,0,0,0,0,2,16,18,0,0,0,0,0,5,0,0,0,0,0,0,0
Kampala,Kampala District,Central Division (Kampala CCA),vTqB8UrtjVT,Kamwokya Christian Caring Community HC III,CoP23 - UEC,yR6WVV06zx1,vTqB8UrtjVT,Kampala District,Central Division,Kamwokya Christian Caring Community HC III,UEC,81974,CDC,Oct-Dec 2024,,,156,74,82,4,4,12,17,33,25,21,20,2,8,2,5,0,1,0,2,84,18,6,56,4,0,0,0,55,101,155,0,0,0,0,10,41,0,0,0,11,0,6,0
Tooro,Kasese District,Lubiriha Town Council,DUIjxnnEApZ,Kasanga Phc HC III,CoP23 - UEC,F8VRPZn0Dhz,DUIjxnnEApZ,Kasese District,Mpondwe-Lhubiriha Town Council,Kasanga Phc HC III,UEC,81974,CDC,Oct-Dec 2024,,,54,32,22,5,0,11,6,2,9,7,4,4,1,1,1,0,0,2,1,32,0,0,32,0,0,0,0,0,54,53,0,0,0,0,0,7,0,12,0,0,1,0,0
Tooro,Kasese District,Central Division (Kasese MC),c39yKQqyCK3,Katodoba UMSC HC III,CoP23 - UEC,IE63RAr26Xn,c39yKQqyCK3,Kasese District,Central Division,Katodoba UMSC HC III,UEC,81974,CDC,Oct-Dec 2024,,,16,2,14,0,0,0,0,2,1,0,3,0,2,0,4,0,2,0,2,12,0,0,12,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,4
Kampala,Kampala District,Makindye Division,Ygv5366dTvl,Kibuli Hospital,CoP23 - UEC,bqANQDcIhEx,Ygv5366dTvl,Kampala District,Makindye Division,Kibuli Hospital,UEC,81974,CDC,Oct-Dec 2024,,,80,36,44,0,0,8,8,27,35,1,1,0,0,0,0,0,0,0,0,59,7,23,29,0,0,0,0,0,80,80,0,0,0,0,7,0,0,0,8,1,0,0,0
South Central,Lyantonde District,Lyantonde Town Council,JDAxhYvvWfp,Kijjukizo (St. Elizabeth) HC III,CoP23 - UEC,IexgyVwZAFM,JDAxhYvvWfp,Lyantonde District,Lyantonde Town Council,Kijjukizo (St. Elizabeth) HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,4,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,1,0,0,0,1,0,1,0
South Central,Masaka City,Nyendo-Senyange Division,n9fxWoPWRJB,Kitovu Hospital,CoP23 - UEC,CFKOqZTOYAN,n9fxWoPWRJB,Masaka City,Nyendo-Mukungwe Division,Kitovu Hospital,UEC,81974,CDC,Oct-Dec 2024,,,53,19,34,3,3,2,4,1,8,6,4,4,5,1,4,0,5,2,1,8,0,0,8,0,0,0,0,44,9,53,0,0,0,0,0,0,0,41,0,1,0,0,0
Tooro,Kyenjojo District,Kyembogo Subcounty,RHw7crtljAa,Kyembogo Holy Cross HC III,CoP23 - UEC,KW1AnaOdCJd,RHw7crtljAa,Kyenjojo District,Kyembogo Subcounty,Kyembogo Holy Cross HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,46,46,0,13,0,17,0,12,0,2,0,2,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
South Central,Masaka District,Bukakata Subcounty,OpHCVPDEaBb,Lambu HC II,CoP23 - UEC,IEpKmylxHZl,OpHCVPDEaBb,Masaka District,Bukakata Subcounty,Lambu HC II,UEC,81974,CDC,Oct-Dec 2024,,,5,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0
West Nile,Yumbe District,Lodonga Town Council,P5GTK5hmugt,Lodonga HC IV,CoP23 - UEC,GnlfXQ3s73W,P5GTK5hmugt,Yumbe District,Lodonga Town Council,Lodonga HC IV,UEC,81974,CDC,Oct-Dec 2024,,,10,6,4,1,0,2,0,0,1,0,0,2,0,1,1,0,2,0,0,4,0,0,4,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,3,0,2,0
Kampala,Kampala District,Rubaga Division,dgmy0Fjx1KZ,Lubaga Hospital,CoP23 - UEC,M7w007qjXlu,dgmy0Fjx1KZ,Kampala District,Lubaga Division,Lubaga Hospital,UEC,81974,CDC,Oct-Dec 2024,,,122,57,65,9,4,6,4,23,27,12,13,6,15,1,1,0,1,0,0,34,0,0,21,13,0,0,0,12,110,122,0,0,0,0,13,18,0,7,7,13,9,9,0
South Central,Lyantonde District,Lyantonde Town Council,RYMEkOh45MP,Lyantonde Muslim HC III,CoP23 - UEC,QEOLtQlQaGO,RYMEkOh45MP,Lyantonde District,Lyantonde Town Council,Lyantonde Muslim HC III,UEC,81974,CDC,Oct-Dec 2024,,,28,12,16,0,0,1,2,6,6,4,3,1,3,0,2,0,0,0,0,17,7,4,6,0,0,0,0,3,25,28,0,0,0,0,0,4,0,0,0,0,0,4,0
South Central,Bukomansimbi District,Kitanda Subcounty,GUlztXJ4MRg,Makukuulu HC III,CoP23 - UEC,crJG1swQlyz,GUlztXJ4MRg,Bukomansimbi District,Kitanda Subcounty,Makukuulu HC III,UEC,81974,CDC,Oct-Dec 2024,,,8,3,5,0,0,0,2,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,1,0,0,0,0,0,6,0
South Central,Lwengo District,Lwengo Subcounty,CijKO0Edzep,Mbirizi Muslim HC III,CoP23 - UEC,hIkmYwKSze1,CijKO0Edzep,Lwengo District,Lwengo Subcounty,Mbirizi Muslim HC III,UEC,81974,CDC,Oct-Dec 2024,,,13,13,0,1,0,2,0,4,0,4,0,2,0,0,0,0,0,0,0,13,0,1,12,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
South Central,Lwengo District,Lwengo Subcounty,n3uHerzsnE1,Mbirizi St. Francis HC III,CoP23 - UEC,zukltgNwezh,n3uHerzsnE1,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis HC III,UEC,81974,CDC,Oct-Dec 2024,,,7,3,4,1,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,3,0,3,0
North Central,Mityana District,Central Division (Mityana MC),FU2kBudFOKd,Mityana UMSC Clinic HC III,CoP23 - UEC,YhobAgTwKNJ,FU2kBudFOKd,Mityana District,Central Division,Mityana UMSC Clinic HC III,UEC,81974,CDC,Oct-Dec 2024,,,63,38,25,7,0,10,3,4,6,6,6,6,3,3,6,1,1,1,0,28,0,0,28,0,0,1,1,57,6,62,0,0,0,0,6,7,0,15,0,1,1,1,0
Tooro,Kasese District,Central Division (Kasese MC),mUxZP7sVeT3,Mt. St. Mary's Hospital-DOK,CoP23 - UEC,ko8VOLZmx04,mUxZP7sVeT3,Kasese District,Central Division,Mt. St. Mary's  Hospital-DOK,UEC,81974,CDC,Oct-Dec 2024,,,11,6,5,2,1,3,0,1,3,0,0,0,1,0,0,0,0,0,0,7,1,0,6,0,0,0,0,0,11,11,0,0,0,0,0,3,0,0,0,0,0,0,1
Bunyoro,Kagadi District,Muhorro Town Council,CXRfI4pT3bm,Muhorro Ngo HC III,CoP23 - UEC,hsslL86DDXZ,CXRfI4pT3bm,Kagadi District,Muhorro Town Council,Muhorro Ngo HC III,UEC,81974,CDC,Oct-Dec 2024,,,61,35,26,6,1,11,6,6,8,1,4,6,4,1,1,2,2,2,0,16,0,0,16,0,0,1,1,0,61,61,0,0,0,0,10,11,0,0,0,9,0,0,0
South Central,Mpigi District,Kayabwe Town Council,vkpREtlXQxQ,Nkozi Hospital,CoP23 - UEC,xhdlKHtgzGB,vkpREtlXQxQ,Mpigi District,Kayabwe Town Council,Nkozi Hospital,UEC,81974,CDC,Oct-Dec 2024,,,115,34,81,5,6,10,16,10,19,2,14,1,11,3,7,0,5,3,3,62,14,1,31,16,0,0,0,4,111,115,0,0,0,0,0,4,0,8,0,0,15,4,0
West Nile,Zombo District,Nyapea Subcounty,H5hAGwZHpUb,Nyapea Hospital,CoP23 - UEC,L8z3GJRkOK6,H5hAGwZHpUb,Zombo District,Nyapea Subcounty,Nyapea Hospital,UEC,81974,CDC,Oct-Dec 2024,,,29,9,20,0,2,0,3,3,1,1,4,0,4,2,2,1,1,2,3,4,0,0,4,0,0,0,0,3,26,29,0,0,0,0,0,8,1,0,0,2,6,4,1
Tooro,Kamwenge District,Kamwenge Town Council,XuummkDfiEK,Padre Pio HC III,CoP23 - UEC,QEv7j8zHtl8,XuummkDfiEK,Kamwenge District,Kamwenge Town Council,Padre Pio HC III,UEC,81974,CDC,Oct-Dec 2024,,,71,47,24,5,0,24,0,9,3,5,7,4,6,0,6,0,2,0,0,44,0,0,44,0,0,0,0,27,44,71,0,0,0,0,0,0,0,0,3,0,0,3,0
West Nile,Pakwach District,Pakwach Town Council,a1DNpYv02JK,Pakwach Mission HC III,CoP23 - UEC,Fxfs6HysZOX,a1DNpYv02JK,Pakwach District,Pakwach Town Council,Pakwach Mission HC III,UEC,81974,CDC,Oct-Dec 2024,,,21,1,20,0,3,1,3,0,6,0,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,21,0,0,0,0,0
South Central,Wakiso District,Kasangati Town Council,z3oqgznxuph,Saidina Abubakar Islamic Hospital,CoP23 - UEC,mzADRlv0upm,z3oqgznxuph,Wakiso District,Kasangati Town Council,Saidina Abubakar Islamic Hospital,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,56,41,15,1,0,11,1,14,6,12,2,3,4,0,2,0,0,0,0,33,0,1,29,3,0,0,0,0,56,56,0,0,0,0,12,7,0,0,0,0,0,0,0
South Central,Masaka District,Bukakata Subcounty,EJjtvQaTkx8,Ssunga HC III,CoP23 - UEC,tqVG8F9GkhF,EJjtvQaTkx8,Masaka District,Bukakata Subcounty,Ssunga HC III,UEC,81974,CDC,Oct-Dec 2024,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
North Central,Kyankwanzi District,Kyankwanzi Subcounty,H461gSsRGrd,St. Balikudembe HC III,CoP23 - UEC,uBHQ0Z6Z2hE,H461gSsRGrd,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe HC III,UEC,81974,CDC,Oct-Dec 2024,,,21,14,7,3,1,10,2,0,2,0,1,1,1,0,0,0,0,0,0,11,0,0,11,0,0,0,0,21,0,21,0,0,0,0,1,1,0,0,0,7,0,1,0
Kampala,Kampala District,Makindye Division,smr8mTNYzFP,St. Francis Nsambya Hospital,CoP23 - UEC,K120nYS9NVL,smr8mTNYzFP,Kampala District,Makindye Division,St. Francis Nsambya Hospital,UEC,81974,CDC,Oct-Dec 2024,,,109,49,60,2,0,13,14,13,15,9,9,7,9,3,6,1,2,1,5,59,17,1,33,8,0,0,0,8,100,108,0,0,0,0,14,6,0,21,0,1,0,7,0
North Central,Kassanda District,Kassanda Town Council,vh8cOiWZOv9,ST. Gabriel Mirembe Maria HC III,CoP23 - UEC,fWQXaPwRFGT,vh8cOiWZOv9,Kassanda District,Kassanda Town Council,ST. Gabriel Mirembe Maria HC III,UEC,81974,CDC,Oct-Dec 2024,,,65,21,44,11,0,3,9,4,16,0,11,2,5,0,2,0,0,1,1,17,0,0,17,0,0,0,0,61,4,65,0,0,0,0,1,41,0,1,0,4,0,1,0
North Central,Mubende District,Madudu Subcounty,alZgEM25r1K,St. Joseph Madudu HC III,CoP23 - UEC,x4AOdmNmdEr,alZgEM25r1K,Mubende District,Madudu Subcounty,St. Joseph Madudu HC III,UEC,81974,CDC,Oct-Dec 2024,,,42,18,24,6,3,4,6,5,5,1,3,2,2,0,3,0,2,0,0,14,0,0,14,0,0,0,0,7,35,42,0,0,0,0,0,23,0,0,0,0,0,5,0
Kampala,Kampala District,Kawempe Division,UaeXqnkVFAp,St. Kizito Bwayiise Clinic HC II,CoP23 - UEC,WzAWkwqic1H,UaeXqnkVFAp,Kampala District,Kawempe Division,St. Kizito Bwayiise Clinic HC II,UEC,81974,CDC,Oct-Dec 2024,,,5,2,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,1,1,0,0,0
Bunyoro,Kibaale District,Kibaale Town Council,FS1iFJzUmTm,St. Luke Bujuni (Kibaale) HC III,CoP23 - UEC,tqgbmoZmNbF,FS1iFJzUmTm,Kibaale District,Kibaale Town Council,St. Luke Bujuni (Kibaale) HC III,UEC,81974,CDC,Oct-Dec 2024,,,20,19,1,4,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,20,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0
Tooro,Kyenjojo District,Mabiira Town Council,HEvqMCVc5qD,St. Martins-Mabiira HC III,CoP23 - UEC,EPbX3Z9KbAJ,HEvqMCVc5qD,Kyenjojo District,Mabira Town Council,St. Martins-Mabiira HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,23,18,5,3,0,8,1,7,3,0,0,0,1,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Bunyoro,Kakumiro District,Kakindo Town Council (Kakumiro District),zCodguezLzO,St. Mary's Kakindo HC III,CoP23 - UEC,tbWWlu6FlUS,zCodguezLzO,Kakumiro District,Kakindo Town Council,St. Mary's  Kakindo HC IV,UEC,81974,CDC,Oct-Dec 2024,,,12,11,1,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,1,11,12,0,0,0,0,0,1,0,0,0,0,0,0,0
South Central,Bukomansimbi District,Bukomansimbi Town Council,agQsp6hFdZa,St. Mechtilda Kitaasa HC III,CoP23 - UEC,V5fDNA4kXkI,agQsp6hFdZa,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa HC III,UEC,81974,CDC,Oct-Dec 2024,,,9,5,4,0,0,1,0,2,2,1,0,1,0,0,1,0,0,0,1,3,0,0,3,0,0,1,1,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,4
North Central,Mityana District,Busunju Town Council,l3oOKBFWJkz,St. Padre Pio Mirembe HC III,CoP23 - UEC,h67dyQHIuSa,l3oOKBFWJkz,Mityana District,Busunju Town Council,St. Padre Pio Mirembe HC III,UEC,81974,CDC,Oct-Dec 2024,,,15,10,5,4,0,4,1,1,1,1,0,0,0,0,1,0,0,0,2,11,0,0,11,0,0,0,0,10,5,14,0,0,0,0,0,0,0,0,0,0,0,3,0
South Central,Kalungu District,Kalungu Subcounty,NTlPENoySCQ,Villa Maria Hospital,CoP23 - UEC,mRoYgMjzrSE,NTlPENoySCQ,Kalungu District,Kalungu Subcounty,Villa Maria Hospital,UEC,81974,CDC,Oct-Dec 2024,,,9,2,7,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,4,1,0,0,1,0,0,0,0,2,7,9,0,0,0,0,0,0,0,3,0,0,0,3,2
Tooro,Fort Portal City,Central Division,uiLzeURGsDn,Virika Hospital,CoP23 - UEC,cHIEXxJCG6O,uiLzeURGsDn,Fort Portal City,Fort Portal Central Division,Virika Hospital,UEC,81974,CDC,Oct-Dec 2024,,,5,4,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,2,0,0,0
Tooro,Kyegegwa District,Kyegegwa Town Council,Fz5Ar828O0m,Wekomiire St. Thereza HC III,CoP23 - UEC,BymfAsMt11w,Fz5Ar828O0m,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza HC III,UEC,81974,CDC,Oct-Dec 2024,,,48,20,28,5,1,10,2,3,11,1,8,1,3,0,3,0,0,0,0,21,0,0,21,0,0,0,0,0,48,48,0,0,0,0,0,25,0,0,2,0,0,0,0
Tooro,Bunyangabu District,Kibiito Town Council,z3ldDiQ4JHT,Yerya HC III,CoP23 - UEC,pmC5yuT7tnn,z3ldDiQ4JHT,Bunyangabu District,Kibiito Town Council,Yerya HC III,UEC,81974,CDC,Oct-Dec 2024,,,7,5,2,0,0,0,1,0,0,0,0,2,0,2,0,1,1,0,0,3,0,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,3,0
South Central,Wakiso District,Kira Division,ODl6muHUdeG,Zia Angelina HC II,CoP23 - UEC,DKFibZBZgmM,ODl6muHUdeG,Wakiso District,Kira Division,Zia Angelina HC II,UEC,81974,CDC,Oct-Dec 2024,,,113,64,49,3,1,15,12,26,23,12,9,6,2,2,2,0,0,0,0,59,11,3,45,0,0,0,0,2,111,113,0,0,0,0,17,16,0,0,3,12,0,2,0
Kampala,Kampala District,Makindye Division,PHhcBpjIWvL,Alive Medical Services Special Clinic,CoP23 - UPMB,AW0nP2fFGdm,PHhcBpjIWvL,Kampala District,Makindye Division,Alive Medical Services Special Clinic,UPMB,84980,CDC,Oct-Dec 2024,,,21,13,8,0,0,1,2,4,2,3,0,3,1,1,2,1,0,0,1,4,1,0,3,0,0,0,0,16,5,21,0,0,0,0,0,1,0,0,1,1,0,7,5
Bunyoro,Hoima City,Western Ward,rWhuHZdqFk8,Azur HC IV,CoP23 - UPMB,QB6RufVrq6W,rWhuHZdqFk8,Hoima City,Hoima West Division,Azur HC IV,UPMB,84980,CDC,Oct-Dec 2024,,,73,56,17,6,0,21,5,13,5,12,3,1,3,0,1,2,0,1,0,45,0,0,45,0,0,0,0,1,72,70,0,0,0,0,0,8,0,17,0,0,0,1,0
West Nile,Nebbi District,Nebbi Subcounty,F3VE0gdRXu1,Goli HC IV,CoP23 - UPMB,QdulRrQM9VR,F3VE0gdRXu1,Nebbi District,Jupangira Subcounty,Goli HC IV,UPMB,84980,CDC,Oct-Dec 2024,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Kampala,Kampala District,Makindye Division,Ap53MmxflW6,Hope Clinic Lukuli HC III,CoP23 - UPMB,btpUXt29vpO,Ap53MmxflW6,Kampala District,Makindye Division,Hope Clinic Lukuli HC III,UPMB,84980,CDC,Oct-Dec 2024,,,16,6,10,1,0,0,3,4,4,0,2,0,1,1,0,0,0,0,0,13,8,0,5,0,0,0,0,2,14,16,0,0,0,0,0,0,1,0,0,0,0,2,0
Kampala,Kampala District,Rubaga Division,O2ISli6TrDu,Joy Medical Centre HC III,CoP23 - UPMB,jRxf3nT5p2j,O2ISli6TrDu,Kampala District,Lubaga Division,Joy Medical Centre HC III,UPMB,84980,CDC,Oct-Dec 2024,,,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0
Tooro,Fort Portal City,Central Division,gLhqifDs7hU,Kabarole COU Hospital,CoP23 - UPMB,yVa9JNQ3XzF,gLhqifDs7hU,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,UPMB,84980,CDC,Oct-Dec 2024,,,14,8,6,0,0,1,1,1,2,2,2,0,1,3,0,1,0,0,0,8,0,0,8,0,0,0,0,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
South Central,Kalungu District,Lukaya Town Council,i6hyU0bywAr,Kalungi (Lukaya) HC III,CoP23 - UPMB,dg3wXIL7pH7,i6hyU0bywAr,Kalungu District,Lukaya Town Council,Kalungi (Lukaya) HC III,UPMB,84980,CDC,Oct-Dec 2024,,,12,6,6,0,0,1,1,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,10,0,0,0,0,0
Tooro,Kasese District,Central Division (Kasese MC),bvqfuXEH13c,Kasese Community Health Center HC III,CoP23 - UPMB,Lfisrkk7WzO,bvqfuXEH13c,Kasese District,Central Division,Kasese Community Health Center HC III,UPMB,84980,CDC,Oct-Dec 2024,,,40,35,5,7,0,8,1,11,1,6,1,3,1,0,0,0,1,0,0,21,0,0,21,0,0,0,0,0,40,40,0,0,0,0,14,0,0,0,0,0,0,0,0
South Central,Lwengo District,Kkingo Subcounty,qjeMzMj7tdk,Kimwanyi HC III,CoP23 - UPMB,Pp8fjnd2P7c,qjeMzMj7tdk,Masaka City,Kimaanya-Kabonera Division,Kimwanyi HC III,UPMB,84980,CDC,Oct-Dec 2024,,,21,16,5,5,0,4,0,5,1,2,1,0,1,0,1,0,1,0,0,16,0,0,16,0,0,0,0,0,21,20,0,0,0,0,0,5,0,0,0,0,0,0,0
